settlementDate,settlementPeriodFrom,settlementPeriodTo,timeFrom,timeTo,levelFrom,levelTo,nationalGridBmUnit,bmUnit,acceptanceNumber,acceptanceTime,deemedBoFlag,soFlag,storFlag,rrFlag
2025-11-21,3,3,2025-11-21T01:00:00Z,2025-11-21T01:02:00Z,-1,-1,AG-HEDF02,2__HLOND002,12952,2025-11-21T00:54:00Z,False,False,False,False
2025-11-21,3,3,2025-11-21T01:00:00Z,2025-11-21T01:02:00Z,-5,-5,BROFB-1,E_BROFB-1,13160,2025-11-21T00:54:00Z,False,False,False,False
2025-11-21,3,3,2025-11-21T01:00:00Z,2025-11-21T01:02:00Z,0,0,COWB-1,T_COWB-1,45754,2025-11-21T00:54:00Z,False,False,False,False
2025-11-21,3,3,2025-11-21T01:00:00Z,2025-11-21T01:01:00Z,-1,-2,AG-ASTK05,2__ASTAT005,43490,2025-11-21T00:54:00Z,False,False,False,False
2025-11-21,3,3,2025-11-21T01:00:00Z,2025-11-21T01:01:00Z,0,3,AG-CBS05L,V__LCEND005,33019,2025-11-21T00:54:00Z,False,False,False,False
2025-11-21,3,3,2025-11-21T01:00:00Z,2025-11-21T01:01:00Z,0,1,CRSSB-1,E_CRSSB-1,46861,2025-11-21T00:54:00Z,False,False,False,False
2025-11-21,3,3,2025-11-21T01:00:00Z,2025-11-21T01:01:00Z,0,0,FFSE02,2__FFSEN007,23864,2025-11-21T00:54:00Z,False,False,False,False
2025-11-21,3,3,2025-11-21T01:00:00Z,2025-11-21T01:01:00Z,0,45,SKELB-1,E_SKELB-1,47719,2025-11-21T00:54:00Z,False,False,False,False
2025-11-21,3,3,2025-11-21T01:00:00Z,2025-11-21T01:01:00Z,0,7,SWGTB-1,2__MCMRO003,23042,2025-11-21T00:54:00Z,False,False,False,False
2025-11-21,3,3,2025-11-21T01:00:00Z,2025-11-21T01:01:00Z,0,14,THMRB-1,E_THMRB-1,47384,2025-11-21T00:54:00Z,False,False,False,False
2025-11-21,3,3,2025-11-21T01:00:00Z,2025-11-21T01:01:00Z,0,0,THURB-2,T_THURB-2,5871,2025-11-21T00:54:00Z,False,False,False,False
2025-11-21,3,3,2025-11-21T01:00:00Z,2025-11-21T01:01:00Z,0,2,WTRSB-1,2__GCMRO002,30581,2025-11-21T00:54:00Z,False,False,False,False
2025-11-21,2,3,2025-11-21T00:59:00Z,2025-11-21T01:06:00Z,335,418,GRAI-6,T_GRAI-6,153844,2025-11-21T00:47:00Z,False,False,False,False
2025-11-21,2,3,2025-11-21T00:57:00Z,2025-11-21T01:01:00Z,300,352,CNQPS-3,T_CNQPS-3,104886,2025-11-21T00:45:00Z,False,False,False,False
2025-11-21,2,3,2025-11-21T00:56:00Z,2025-11-21T01:01:00Z,776,650,ROCK-1,T_ROCK-1,222268,2025-11-21T00:50:00Z,False,False,False,False
2025-11-21,2,3,2025-11-21T00:54:00Z,2025-11-21T01:04:00Z,680,680,KEAD-1,T_KEAD-1,152506,2025-11-21T00:48:00Z,False,False,False,False
2025-11-21,2,3,2025-11-21T00:48:00Z,2025-11-21T01:18:00Z,300,300,GRAI-7,T_GRAI-7,150135,2025-11-21T00:17:00Z,False,False,False,False
2025-11-21,2,3,2025-11-21T00:41:00Z,2025-11-21T01:11:00Z,185,185,WBURB-1,T_WBURB-1,152409,2025-11-21T00:10:00Z,False,False,False,False
2025-11-21,4,6,2025-11-21T01:59:00Z,2025-11-21T02:30:00Z,220,220,SCCL-2,T_SCCL-2,129914,2025-11-21T01:00:00Z,False,False,False,False
2025-11-21,4,5,2025-11-21T01:59:00Z,2025-11-21T02:00:00Z,0,-2,AG-JSTK02,2__JSTAT002,35844,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,4,5,2025-11-21T01:59:00Z,2025-11-21T02:00:00Z,0,-40,BARNB-1,E_BARNB-1,39392,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,4,5,2025-11-21T01:59:00Z,2025-11-21T02:00:00Z,0,-49,BLHLB-1,T_BLHLB-1,16929,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,4,5,2025-11-21T01:59:00Z,2025-11-21T02:00:00Z,0,-50,BLHLB-2,T_BLHLB-2,17002,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,4,5,2025-11-21T01:59:00Z,2025-11-21T02:00:00Z,-2,-12,BLHLB-4,T_BLHLB-4,16630,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,4,5,2025-11-21T01:59:00Z,2025-11-21T02:00:00Z,0,-13,NURSB-1,T_NURSB-1,39129,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,4,5,2025-11-21T01:59:00Z,2025-11-21T02:00:00Z,-7,-11,SUNDB-1,T_SUNDB-1,31880,2025-11-21T01:57:00Z,False,False,False,False
2025-11-21,4,5,2025-11-21T01:56:00Z,2025-11-21T02:06:00Z,740,740,SHBA-1,T_SHBA-1,235056,2025-11-21T01:52:00Z,False,False,False,False
2025-11-21,4,4,2025-11-21T01:54:00Z,2025-11-21T01:56:00Z,800,740,SHBA-1,T_SHBA-1,235056,2025-11-21T01:52:00Z,False,False,False,False
2025-11-21,4,4,2025-11-21T01:54:00Z,2025-11-21T01:55:00Z,30,0,WBURB-1,T_WBURB-1,152410,2025-11-21T00:32:00Z,False,False,False,False
2025-11-21,4,5,2025-11-21T01:48:00Z,2025-11-21T02:18:00Z,300,300,GRAI-7,T_GRAI-7,150137,2025-11-21T01:15:00Z,False,False,False,False
2025-11-21,4,4,2025-11-21T01:48:00Z,2025-11-21T01:59:00Z,300,430,GRAI-7,T_GRAI-7,150136,2025-11-21T00:30:00Z,False,False,False,False
2025-11-21,4,4,2025-11-21T01:43:00Z,2025-11-21T01:54:00Z,158,30,WBURB-1,T_WBURB-1,152410,2025-11-21T00:32:00Z,False,False,False,False
2025-11-21,4,5,2025-11-21T01:41:00Z,2025-11-21T02:11:00Z,185,185,WBURB-1,T_WBURB-1,152411,2025-11-21T01:02:00Z,False,False,False,False
2025-11-21,4,4,2025-11-21T01:41:00Z,2025-11-21T01:43:00Z,185,158,WBURB-1,T_WBURB-1,152410,2025-11-21T00:32:00Z,False,False,False,False
2025-11-21,4,5,2025-11-21T01:30:00Z,2025-11-21T02:00:00Z,220,220,SCCL-2,T_SCCL-2,129913,2025-11-21T00:33:00Z,False,False,False,False
2025-11-21,4,4,2025-11-21T01:30:00Z,2025-11-21T01:31:00Z,-24,0,AG-CBS08M,V__MCEND001,13907,2025-11-21T01:22:00Z,False,False,False,False
2025-11-21,4,4,2025-11-21T01:30:00Z,2025-11-21T01:31:00Z,-4,-4,AG-MSTK01,2__MSTAT001,54088,2025-11-21T01:22:00Z,False,False,False,False
2025-11-21,4,4,2025-11-21T01:30:00Z,2025-11-21T01:31:00Z,-3,0,BLHLB-2,T_BLHLB-2,17001,2025-11-21T01:22:00Z,False,False,False,False
2025-11-21,4,4,2025-11-21T01:30:00Z,2025-11-21T01:31:00Z,-21,-21,BROFB-1,E_BROFB-1,13161,2025-11-21T01:22:00Z,False,False,False,False
2025-11-21,4,4,2025-11-21T01:30:00Z,2025-11-21T01:31:00Z,-1,-1,BUXTB-1,2__GCMRO001,36720,2025-11-21T01:22:00Z,False,False,False,False
2025-11-21,4,4,2025-11-21T01:30:00Z,2025-11-21T01:31:00Z,-15,-6,FFSE02,2__FFSEN007,23865,2025-11-21T01:22:00Z,False,False,False,False
2025-11-21,4,4,2025-11-21T01:30:00Z,2025-11-21T01:31:00Z,-50,0,LKSDB-1,T_LKSDB-1,26806,2025-11-21T01:22:00Z,False,False,False,False
2025-11-21,3,4,2025-11-21T01:29:00Z,2025-11-21T01:31:00Z,-2,-2,BLHLB-4,T_BLHLB-4,16629,2025-11-21T01:23:00Z,False,False,False,False
2025-11-21,3,4,2025-11-21T01:29:00Z,2025-11-21T01:31:00Z,-17,-17,BYBRB-1,2__NCPPR001,5266,2025-11-21T01:22:00Z,False,False,False,False
2025-11-21,3,4,2025-11-21T01:18:00Z,2025-11-21T01:48:00Z,300,300,GRAI-7,T_GRAI-7,150136,2025-11-21T00:30:00Z,False,False,False,False
2025-11-21,3,4,2025-11-21T01:11:00Z,2025-11-21T01:41:00Z,185,185,WBURB-1,T_WBURB-1,152410,2025-11-21T00:32:00Z,False,False,False,False
2025-11-21,5,7,2025-11-21T02:29:00Z,2025-11-21T03:00:00Z,220,220,SCCL-2,T_SCCL-2,129915,2025-11-21T01:32:00Z,False,False,False,False
2025-11-21,5,6,2025-11-21T02:29:00Z,2025-11-21T02:32:00Z,-13,-13,BLHLB-4,T_BLHLB-4,16635,2025-11-21T02:05:00Z,False,False,False,False
2025-11-21,5,6,2025-11-21T02:29:00Z,2025-11-21T02:31:00Z,-10,-10,BLHLB-3,T_BLHLB-3,16978,2025-11-21T02:05:00Z,False,False,False,False
2025-11-21,5,6,2025-11-21T02:29:00Z,2025-11-21T02:31:00Z,-8,-8,HIRWB-1,V__KHABI007,3819,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,6,2025-11-21T02:29:00Z,2025-11-21T02:30:00Z,0,-5,AG-HLIM01,2__HANGE001,44519,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,6,2025-11-21T02:29:00Z,2025-11-21T02:30:00Z,0,-6,AG-HLIM04,2__HANGE004,37200,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,6,2025-11-21T02:29:00Z,2025-11-21T02:30:00Z,-2,-3,AG-HSTK07,2__HSTAT007,10309,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,6,2025-11-21T02:29:00Z,2025-11-21T02:30:00Z,0,-3,AG-LLIM02,2__LANGE002,25710,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,6,2025-11-21T02:29:00Z,2025-11-21T02:30:00Z,-4,-5,AG-MSTK05,2__MSTAT005,19737,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,6,2025-11-21T02:29:00Z,2025-11-21T02:30:00Z,-5,-7,BHOLB-1,E_BHOLB-1,49709,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,6,2025-11-21T02:29:00Z,2025-11-21T02:30:00Z,0,-1,CRSSB-1,E_CRSSB-1,46862,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,6,2025-11-21T02:29:00Z,2025-11-21T02:30:00Z,0,-3,HSSE01,2__HIMPO002,36264,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,6,2025-11-21T02:29:00Z,2025-11-21T02:30:00Z,-1,-5,NEWPB-1,E_NEWPB-1,2228,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,6,2025-11-21T02:29:00Z,2025-11-21T02:30:00Z,-20,-28,THURB-1,T_THURB-1,6479,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,6,2025-11-21T02:29:00Z,2025-11-21T02:30:00Z,0,-1,THURB-2,T_THURB-2,5873,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,6,2025-11-21T02:29:00Z,2025-11-21T02:30:00Z,-10,-30,THURB-3,T_THURB-3,5615,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,6,2025-11-21T02:28:00Z,2025-11-21T02:30:00Z,-5,-5,AG-ASTK05,2__ASTAT005,43492,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,6,2025-11-21T02:28:00Z,2025-11-21T02:30:00Z,-2,-2,BUSTB-1,T_BUSTB-1,42191,2025-11-21T02:03:00Z,False,False,False,False
2025-11-21,5,6,2025-11-21T02:28:00Z,2025-11-21T02:30:00Z,-1,-1,COWB-1,T_COWB-1,45757,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,6,2025-11-21T02:28:00Z,2025-11-21T02:30:00Z,-2,-2,LARKB-1,T_LARKB-1,31074,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,6,2025-11-21T02:28:00Z,2025-11-21T02:30:00Z,-41,-41,LKSDB-1,T_LKSDB-1,26809,2025-11-21T02:03:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:28:00Z,2025-11-21T02:29:00Z,-16,-10,BLHLB-3,T_BLHLB-3,16977,2025-11-21T02:04:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:28:00Z,2025-11-21T02:29:00Z,-18,-7,BLHLB-4,T_BLHLB-4,16634,2025-11-21T02:04:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:28:00Z,2025-11-21T02:29:00Z,-18,-13,BLHLB-4,T_BLHLB-4,16635,2025-11-21T02:05:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:28:00Z,2025-11-21T02:29:00Z,0,-8,HIRWB-1,V__KHABI007,3819,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,6,2025-11-21T02:27:00Z,2025-11-21T02:33:00Z,250,250,WBURB-1,T_WBURB-1,152415,2025-11-21T02:25:00Z,False,False,False,False
2025-11-21,5,6,2025-11-21T02:27:00Z,2025-11-21T02:32:00Z,270,270,SCCL-2,T_SCCL-2,129917,2025-11-21T02:21:00Z,False,False,False,False
2025-11-21,5,6,2025-11-21T02:27:00Z,2025-11-21T02:30:00Z,-3,-3,AG-JSTK02,2__JSTAT002,35845,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,6,2025-11-21T02:27:00Z,2025-11-21T02:30:00Z,-5,-5,BHOLB-1,E_BHOLB-1,49708,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:27:00Z,2025-11-21T02:28:00Z,-2,-5,AG-ASTK05,2__ASTAT005,43492,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:27:00Z,2025-11-21T02:28:00Z,-7,-1,BUSTB-1,T_BUSTB-1,42190,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:27:00Z,2025-11-21T02:28:00Z,-7,-2,BUSTB-1,T_BUSTB-1,42191,2025-11-21T02:03:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:27:00Z,2025-11-21T02:28:00Z,-2,0,COWB-1,T_COWB-1,45756,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:27:00Z,2025-11-21T02:28:00Z,-2,-1,COWB-1,T_COWB-1,45757,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:27:00Z,2025-11-21T02:28:00Z,-12,0,KEMB-1,T_KEMB-1,45623,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:27:00Z,2025-11-21T02:28:00Z,-13,-1,LARKB-1,T_LARKB-1,31073,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:27:00Z,2025-11-21T02:28:00Z,-13,-2,LARKB-1,T_LARKB-1,31074,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:27:00Z,2025-11-21T02:28:00Z,0,-41,LKSDB-1,T_LKSDB-1,26809,2025-11-21T02:03:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:27:00Z,2025-11-21T02:28:00Z,-12,-1,NURSB-1,T_NURSB-1,39131,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:27:00Z,2025-11-21T02:28:00Z,-16,0,SUNDB-1,T_SUNDB-1,31881,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:26:00Z,2025-11-21T02:28:00Z,-18,-18,BLHLB-4,T_BLHLB-4,16634,2025-11-21T02:04:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:26:00Z,2025-11-21T02:27:00Z,-9,-7,AG-HEDF02,2__HLOND002,12955,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:26:00Z,2025-11-21T02:27:00Z,-2,-3,AG-JSTK02,2__JSTAT002,35845,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:26:00Z,2025-11-21T02:27:00Z,-4,-5,BHOLB-1,E_BHOLB-1,49708,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:25:00Z,2025-11-21T02:28:00Z,-16,-16,BLHLB-3,T_BLHLB-3,16977,2025-11-21T02:04:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:25:00Z,2025-11-21T02:27:00Z,-12,-12,NURSB-1,T_NURSB-1,39131,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:25:00Z,2025-11-21T02:26:00Z,-19,-7,BLHLB-4,T_BLHLB-4,16633,2025-11-21T02:03:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:25:00Z,2025-11-21T02:26:00Z,-19,-18,BLHLB-4,T_BLHLB-4,16634,2025-11-21T02:04:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:24:00Z,2025-11-21T02:27:00Z,-12,-12,KEMB-1,T_KEMB-1,45623,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:24:00Z,2025-11-21T02:25:00Z,-19,-10,BLHLB-3,T_BLHLB-3,16976,2025-11-21T02:03:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:24:00Z,2025-11-21T02:25:00Z,-19,-16,BLHLB-3,T_BLHLB-3,16977,2025-11-21T02:04:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:24:00Z,2025-11-21T02:25:00Z,-5,-1,NURSB-1,T_NURSB-1,39130,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:24:00Z,2025-11-21T02:25:00Z,-5,-12,NURSB-1,T_NURSB-1,39131,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:24:00Z,2025-11-21T02:25:00Z,30,0,WBURB-1,T_WBURB-1,152411,2025-11-21T01:02:00Z,False,False,False,False
2025-11-21,5,6,2025-11-21T02:23:00Z,2025-11-21T02:30:00Z,-2,-2,COVNB-1,T_COVNB-1,42803,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:23:00Z,2025-11-21T02:27:00Z,220,270,SCCL-2,T_SCCL-2,129917,2025-11-21T02:21:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:23:00Z,2025-11-21T02:24:00Z,-7,0,KEMB-1,T_KEMB-1,45622,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:23:00Z,2025-11-21T02:24:00Z,-7,-12,KEMB-1,T_KEMB-1,45623,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,6,2025-11-21T02:22:00Z,2025-11-21T02:34:00Z,290,380,HUMR-1,T_HUMR-1,214779,2025-11-21T02:20:00Z,False,False,False,False
2025-11-21,5,6,2025-11-21T02:22:00Z,2025-11-21T02:30:00Z,250,250,WBURB-1,T_WBURB-1,152414,2025-11-21T02:17:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:22:00Z,2025-11-21T02:24:00Z,-5,-5,NURSB-1,T_NURSB-1,39130,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:22:00Z,2025-11-21T02:23:00Z,-46,0,BLHLB-1,T_BLHLB-1,16932,2025-11-21T02:03:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:22:00Z,2025-11-21T02:23:00Z,-1,0,COVNB-1,T_COVNB-1,42802,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:22:00Z,2025-11-21T02:23:00Z,-1,-2,COVNB-1,T_COVNB-1,42803,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:21:00Z,2025-11-21T02:23:00Z,-7,-7,KEMB-1,T_KEMB-1,45622,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:21:00Z,2025-11-21T02:22:00Z,-1,-5,NURSB-1,T_NURSB-1,39130,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:20:00Z,2025-11-21T02:27:00Z,-7,-7,BUSTB-1,T_BUSTB-1,42190,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:20:00Z,2025-11-21T02:22:00Z,-46,-46,BLHLB-1,T_BLHLB-1,16932,2025-11-21T02:03:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:20:00Z,2025-11-21T02:21:00Z,0,-7,KEMB-1,T_KEMB-1,45622,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:19:00Z,2025-11-21T02:26:00Z,-9,-9,AG-HEDF02,2__HLOND002,12955,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:19:00Z,2025-11-21T02:22:00Z,185,250,WBURB-1,T_WBURB-1,152414,2025-11-21T02:17:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:19:00Z,2025-11-21T02:20:00Z,-43,0,BLHLB-1,T_BLHLB-1,16931,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:19:00Z,2025-11-21T02:20:00Z,-43,-46,BLHLB-1,T_BLHLB-1,16932,2025-11-21T02:03:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:19:00Z,2025-11-21T02:20:00Z,-5,-1,BUSTB-1,T_BUSTB-1,42189,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:19:00Z,2025-11-21T02:20:00Z,-5,-7,BUSTB-1,T_BUSTB-1,42190,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,6,2025-11-21T02:18:00Z,2025-11-21T02:48:00Z,300,300,GRAI-7,T_GRAI-7,150138,2025-11-21T01:54:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:18:00Z,2025-11-21T02:29:00Z,300,430,GRAI-7,T_GRAI-7,150137,2025-11-21T01:15:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:18:00Z,2025-11-21T02:24:00Z,-19,-19,BLHLB-3,T_BLHLB-3,16976,2025-11-21T02:03:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:18:00Z,2025-11-21T02:19:00Z,-15,-7,AG-HEDF02,2__HLOND002,12954,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:18:00Z,2025-11-21T02:19:00Z,-15,-9,AG-HEDF02,2__HLOND002,12955,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:18:00Z,2025-11-21T02:19:00Z,-39,0,BLHLB-2,T_BLHLB-2,17004,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:17:00Z,2025-11-21T02:22:00Z,-1,-1,COVNB-1,T_COVNB-1,42802,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:17:00Z,2025-11-21T02:19:00Z,-5,-5,BUSTB-1,T_BUSTB-1,42189,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:17:00Z,2025-11-21T02:18:00Z,-14,-10,BLHLB-3,T_BLHLB-3,16975,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:17:00Z,2025-11-21T02:18:00Z,-14,-19,BLHLB-3,T_BLHLB-3,16976,2025-11-21T02:03:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:16:00Z,2025-11-21T02:27:00Z,-2,-2,COWB-1,T_COWB-1,45756,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:16:00Z,2025-11-21T02:18:00Z,-15,-15,AG-HEDF02,2__HLOND002,12954,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:16:00Z,2025-11-21T02:17:00Z,-1,-5,BUSTB-1,T_BUSTB-1,42189,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:16:00Z,2025-11-21T02:17:00Z,0,-1,COVNB-1,T_COVNB-1,42802,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,6,2025-11-21T02:15:00Z,2025-11-21T02:30:00Z,-49,-49,BREDB-1,T_BREDB-1,3331,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:15:00Z,2025-11-21T02:27:00Z,-13,-13,LARKB-1,T_LARKB-1,31073,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:15:00Z,2025-11-21T02:27:00Z,-16,-16,SUNDB-1,T_SUNDB-1,31881,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:15:00Z,2025-11-21T02:19:00Z,-43,-43,BLHLB-1,T_BLHLB-1,16931,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:15:00Z,2025-11-21T02:18:00Z,-39,-39,BLHLB-2,T_BLHLB-2,17004,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:15:00Z,2025-11-21T02:17:00Z,-14,-14,BLHLB-3,T_BLHLB-3,16975,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:15:00Z,2025-11-21T02:16:00Z,-5,0,AG-CBS08M,V__MCEND001,13908,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:15:00Z,2025-11-21T02:16:00Z,-7,-15,AG-HEDF02,2__HLOND002,12954,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:15:00Z,2025-11-21T02:16:00Z,0,-2,COWB-1,T_COWB-1,45756,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:14:00Z,2025-11-21T02:25:00Z,-19,-19,BLHLB-4,T_BLHLB-4,16633,2025-11-21T02:03:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:14:00Z,2025-11-21T02:15:00Z,-50,0,BLHLB-1,T_BLHLB-1,16930,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:14:00Z,2025-11-21T02:15:00Z,-50,-43,BLHLB-1,T_BLHLB-1,16931,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:14:00Z,2025-11-21T02:15:00Z,-50,0,BLHLB-2,T_BLHLB-2,17003,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:14:00Z,2025-11-21T02:15:00Z,-50,-39,BLHLB-2,T_BLHLB-2,17004,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:14:00Z,2025-11-21T02:15:00Z,-19,-10,BLHLB-3,T_BLHLB-3,16974,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:14:00Z,2025-11-21T02:15:00Z,-19,-14,BLHLB-3,T_BLHLB-3,16975,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:14:00Z,2025-11-21T02:15:00Z,0,-49,BREDB-1,T_BREDB-1,3331,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:14:00Z,2025-11-21T02:15:00Z,-1,-13,LARKB-1,T_LARKB-1,31073,2025-11-21T02:01:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:14:00Z,2025-11-21T02:15:00Z,-39,0,LKSDB-1,T_LKSDB-1,26808,2025-11-21T02:02:00Z,False,False,False,False
2025-11-21,5,5,2025-11-21T02:14:00Z,2025-11-21T02:15:00Z,-10,0,POTES-1,E_POTES-1,31670,2025-11-21T02:01:00Z,False,False,False,False
